2,15.501929012345677,0.5016605854034424
3,85.62770061728395,0.39996337890625
4,85.17091049382715,0.4218406677246094
2,0.9918981481481481,1.1818058490753174
3,15.321952160493826,1.1519484519958496
4,15.411265432098764,1.2327053546905518
2,21.26736111111111,1.0860941410064697
3,87.62114197530865,0.8117928504943848
2,20.385223765432098,0.8078060150146484
3,87.58969907407408,0.7669816017150879
2,20.385223765432098,0.8287844657897949
3,87.58969907407408,0.7659525871276855
2,0.24074074074074076,0.8786518573760986
3,25.88695987654321,0.9763898849487305
2,15.50462962962963,0.4089086055755615
3,84.72569444444444,0.3749995231628418
4,84.21797839506173,0.3839731216430664
5,85.26311728395062,0.4059131145477295
6,85.16010802469137,0.39893364906311035
7,85.41358024691358,0.4089047908782959
8,85.45524691358025,0.4079093933105469
9,85.52199074074073,0.4358363151550293
10,85.5582561728395,0.544543981552124
11,85.60763888888889,0.4438149929046631
12,85.62268518518519,0.46475744247436523
2,15.528935185185185,0.3979341983795166
3,84.77584876543209,0.374997615814209
4,84.24382716049382,0.38297462463378906
5,85.2662037037037,0.4059131145477295
6,85.18287037037037,0.4188804626464844
7,85.4212962962963,0.42885541915893555
2,20.46141975308642,0.8138246536254883
3,86.89930555555556,0.7699437141418457
4,86.40277777777777,0.7778875827789307
5,87.35956790123457,0.8577075004577637
